name,help,type,message,file,start_line,start_offset,end_line,end_offset
23745,Memory - corruptions,Out-of-bounds access,"Event overrun-buffer-arg : Calling ""memset"" with ""s_editableDDLCallbackData[localClientNum]"" and ""112ULL"" is suspicious because the function call may access ""s_editableDDLCallbackData"" at byte ""localClientNum * sizeof (EditableDDLCallbackData [14]) + 111ULL"".",/code/src/client_mp/cl_editable_player_data.cpp,82,0,82,0
24354,Uninitialized variables,Uninitialized scalar variable,"Event uninit_use_in_call : Using uninitialized element of array ""clearButtons.array"" when calling ""CL_InputMP_ClearButtonsPressed"". [ details ] Also see events: [ var_decl ]",/code/src/client_mp/cl_input_mp_inline.h,570,0,570,0
25077,Memory - corruptions,Out-of-bounds access,"Event overrun-call : Overrunning callee's array of size 2048 by passing argument ""newnum"" (which evaluates to 99998) in call to ""CL_ParseMP_GetEntityFromConstantBaseline"". [ details ] Also see events: [ assignment ][ cond_between ]",/code/src/client_mp/cl_parse_mp.cpp,857,0,857,0
16743,Uninitialized variables,Uninitialized scalar variable,"Event uninit_use_in_call : Using uninitialized element of array ""pendingLoadsMask.array"" when calling ""CL_TransientsCommonMP_ProcessFastfilePendingLoads"". [ details ] Also see events: [ var_decl ]",/code/src/client_mp/cl_transients_common_mp.cpp,948,0,948,0
26348,Uninitialized variables,Uninitialized scalar variable,"Event uninit_use_in_call : Using uninitialized value ""joinedPartyFailedDef"". Field ""joinedPartyFailedDef.groupRef"" is uninitialized when calling ""CreateNotification"". [ details ] Also see events: [ var_decl ]",/code/src/client_mp/partyjoining.cpp,545,0,545,0
15143,Memory - illegal accesses,Out-of-bounds read,"Event overrun-local : Overrunning array ""tempData.patchStreams"" of 2 8-byte elements at element index 2 (byte offset 23) using index ""i"" (which evaluates to 2). Also see events: [ cond_at_least ][ incr ]",/code/src/database/db_binarypatch_load.cpp,569,0,569,0
19167,Memory - illegal accesses,Out-of-bounds read,"Event overrun-local : Overrunning array ""tempData.openData.diff"" of 2 19408-byte elements at element index 2 (byte offset 58223) using index ""i"" (which evaluates to 2). Also see events: [ cond_at_least ][ incr ]",/code/src/database/db_binarypatch_load.cpp,571,0,571,0
27732,Memory - corruptions,Out-of-bounds access,"Event overrun-call : Overrunning callee's array of size 13 by passing argument ""lua_type(luaVM, idx)"" (which evaluates to 15) in call to ""lua_typename"". [ details ]",/code/src/dlog/dlog_bindings.cpp,87,0,87,0
16633,Uninitialized variables,Uninitialized scalar variable,"Event uninit_use_in_call : Using uninitialized value ""tmpList"" when calling ""Com_Memcpy"". [ details ] Also see events: [ var_decl ]",/code/src/dynentity/DynEntity.cpp,244,0,244,0
25287,Memory - corruptions,Out-of-bounds access,"Event overrun-buffer-val : Overrunning buffer pointed to by ""&index"" of 1 bytes by passing it to a function which accesses it at byte offset 3. [ details ] Also see events: [ assignment ]",/code/src/dynentity/DynEntity_coll.cpp,45,0,45,0
