CID,Type,Impact,First Detected,Severity,Component,File,Function,1. ABK_Code_Type,2. ABK_Classification,ABK_Tags,3. ABK_Initial_Triaged,ABK_AutoTriage,Checker,CWE,Comparison,Issue Kind,Last Snapshot Stream,Line Number
31211,Out-of-bounds read,High,11/03/25,Critical,Other,/code/src/game_iw9/bgame/bg_weapons_setup.cpp,BG_GetSurfacePenetrationDepth,Production,Suspicious,"BO7,BO6,2",2025-11-17,true_verified,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,235
31212,Out-of-bounds access,High,11/03/25,Critical,Other,/code/src/game_iw9/game/g_scr_main.cpp,GScr_GetPlayerMarks,Production,Suspicious,"BO7,BO6,2",2025-11-17,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,55676
31213,Out-of-bounds write,High,11/03/25,Critical,Other,/code/src/game_shared/game/vehicles/g_vehicle_script.cpp,G_VehicleScriptCmd_SetTurretTargetVec,Production,Not Exploitable,"BO7,BO6,2",2025-11-03,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,Various
31214,Out-of-bounds read,High,11/03/25,Critical,Other,/code/src/game_iw9/bgame/bg_weapons_setup.cpp,BG_GetSurfacePenetrationDepth,Production,Suspicious,"BO7,BO6,2",2025-11-17,true_verified,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,234
31239,Out-of-bounds access,High,11/12/25,Critical,Other,/code/external/luajit/2.1.0-beta3/src/lj_debug.c,lj_debug_getinfoext,Production,Not Exploitable,,2025-11-17,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,556
31249,Out-of-bounds access,High,11/13/25,Critical,Other,/code/src/game_iw9/cgame/cg_snd_ents.cpp,FixupAndCheckSourceValid,Production,Suspicious,,2025-11-17,true_verified,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,Various
31250,Out-of-bounds access,High,11/13/25,Critical,Other,/code/src/game_iw9/cgame/cg_snd_physics.cpp,SND_PerformOcclusionTrace,Production,Suspicious,,2025-11-17,true_verified,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,Various
31251,Out-of-bounds write,High,11/13/25,Critical,Other,/code/src/client_mp/cl_parse_mp.cpp,CL_ParseMP_ParseScriptableConfig,Production,Suspicious,,2025-11-17,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,4473
31252,Out-of-bounds access,High,11/13/25,Critical,Other,/code/src/game_iw9/cgame/cg_snd_ents.cpp,GetSoundEntityOrientation,Production,Suspicious,,2025-11-17,true_verified,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,Various
31254,Destination buffer too small,High,11/13/25,Critical,Other,/code/src/crashreport/pc/crashreport_pc_buffer_overrun_support.cpp,TriggerBufferOverrunException,Test,Unclassified,,,false,BUFFER_SIZE,120,Absent,Various,ATVI-CoD-trunk,69
31261,Overlapping buffer in memory copy,Medium,11/19/25,Critical,Other,/code/external/opus/1.3.1/silk/decode_parameters.c,silk_decode_parameters,Third Party/Open Source,Unclassified,,,false,BUFFER_SIZE,758,Absent,Various,ATVI-CoD-trunk,75
31262,Out-of-bounds access,High,11/19/25,Critical,Other,/code/external/zstd-1.5.6/lib/dictBuilder/zdict.c,ZDICT_analyzeEntropy,Third Party/Open Source,Unclassified,,,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,775
31264,Overlapping buffer in memory copy,Medium,11/19/25,Critical,Other,/code/src/game_iw9/game_mp/g_scr_main_mp.cpp,GScr_MainMP_CopyPlayerDataInternal,Production,Suspicious,,2026-01-12,true,BUFFER_SIZE,758,Absent,Various,ATVI-CoD-trunk,9909
31267,Overlapping buffer in memory copy,Medium,11/19/25,Critical,Other,/code/src/game_iw9/game/g_scr_main.cpp,GScr_Main_CopyDDL,Production,Not Exploitable,,2026-01-12,false,BUFFER_SIZE,758,Absent,Various,ATVI-CoD-trunk,1096
31272,Out-of-bounds access,High,11/19/25,Critical,Other,/code/src/game_iw9/bgame/bg_footstep.cpp,BG_Footstep_Init,Production,False Positive,,2026-01-12,true,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,41
31277,Out-of-bounds read,High,11/19/25,Critical,Other,/code/src/game_shared/bgame/bg_vectorfield_cpu_sampler.cpp,BG_VectorField_CPU_Sampler_QueryRegion_Internal_ProcessCell,Production,False Positive,,2026-01-12,true,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,Various
31284,Out-of-bounds read,High,11/26/25,Critical,Other,/code/src/game_shared/game/vehicles/g_vehicle_script.cpp,G_VehicleScriptCmd_GetBurstSettingsFromTurretShootStyle,Production,Not Exploitable,,2025-12-01,false,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,7102
31285,Out-of-bounds write,High,11/26/25,Critical,Other,/code/src/game_iw9/bgame_mp/bg_calloutmarkerping_mp.cpp,LoadCalloutMarkerPingMetaData,Production,Suspicious,,2026-01-12,true,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,154
31286,Out-of-bounds read,High,11/26/25,Critical,Other,/code/src/game_shared/game/vehicles/g_vehicle_script.cpp,G_VehicleScriptCmd_HasValidTurretShootStyle,Production,Not Exploitable,,2025-12-01,false,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,7069
31287,Out-of-bounds access,High,11/26/25,Critical,Other,/code/src/game_shared/game/vehicles/g_vehicle_script.cpp,G_VehicleScriptCmd_GetBurstSettingsFromTurretShootStyle,Production,Not Exploitable,,2025-12-01,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,7094
31288,Out-of-bounds access,High,12/03/25,Critical,Other,/code/src/game_iw9/game/ai/ai_behavior_tokens.cpp,AddGrenadeThrowToken,Production,Not Exploitable,,2026-01-12,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,Various
31290,Out-of-bounds access,High,12/03/25,Critical,Other,/code/src/game_iw9/game/ai/ai_behavior_tokens.cpp,AI_BehaviorTokenShouldShoot,Production,Suspicious,,2026-01-12,true,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,518
31291,Out-of-bounds access,High,12/03/25,Critical,Other,/code/src/game_iw9/game/ai/ai_behavior_token_manager_script.cpp,Scr_AIBehaviorToken_HasToken,Production,Not Exploitable,,2026-01-12,true,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,98
31293,Out-of-bounds access,High,12/03/25,Critical,Other,/code/src/game_iw9/game/ai/ai_behavior_tokens.cpp,AddShootToken,Production,Suspicious,,2026-01-12,true,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,Various
31294,Out-of-bounds access,High,12/03/25,Critical,Other,/code/src/game_iw9/game/ai/ai_behavior_tokens.cpp,HandleCooldownToken,Production,Suspicious,,2026-01-12,true,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,Various
31295,Out-of-bounds access,High,12/03/25,Critical,Other,/code/src/game_iw9/game/ai/ai_behavior_token_manager_script.cpp,Scr_AIBehaviorToken_GetTokenID,Production,Not Exploitable,,2026-01-12,true,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,150
31296,Out-of-bounds access,High,12/18/25,Critical,Other,/code/src/lui/LUI_CoD_Functions.cpp,Engine_GetMonthNameFromIndex,Production,Suspicious,,2026-01-12,true,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,10100
31297,Out-of-bounds access,High,12/18/25,Critical,Other,/code/src/game_iw9/cgame/cg_antilag.cpp,EntityStateToAntiLagEntity,Production,Suspicious,,2026-01-12,true,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,Various
31298,Out-of-bounds access,High,12/18/25,Critical,Other,/code/src/snd/snd_playback_group.cpp,SndPlaybackGroupCore,Production,Not Exploitable,,2026-01-12,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,Various
31300,Out-of-bounds read,High,12/18/25,Critical,Other,/code/src/game_iw9/game_sp/actor_state.cpp,ThinkStateTransitions,Production,Not Exploitable,,2026-01-12,false,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,317
31301,Out-of-bounds access,High,12/18/25,Critical,Other,/code/src/snd/snd_deferred_playback.cpp,SND_ProcessDeferredWeaponPlaybackEvent,Production,False Positive,,2026-01-12,true,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,286
31303,Out-of-bounds access,High,12/18/25,Critical,Other,/code/src/snd/snd.cpp,SND_FindFreeVoice,Production,Not Exploitable,,2026-01-12,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,4276
31304,Out-of-bounds access,High,12/18/25,Critical,Other,/code/src/game_iw9/cgame_mp/cg_snapshot_mp.cpp,CG_SnapshotMP_ResetEntity_Internal,Production,Not Exploitable,,2026-01-12,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,Various
31307,Out-of-bounds access,High,12/18/25,Critical,Other,/code/src/automation/automation_system_ddl.cpp,TryGetDDLDataRef,Production,Suspicious,,2026-01-12,true,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,Various
31308,Out-of-bounds access,High,12/18/25,Critical,Other,/code/src/gfx/r_marks.cpp,R_MarkFragments_GatherBoneInfo,Production,False Positive,,2026-01-12,true,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,1008
31309,Out-of-bounds access,High,12/18/25,Critical,Other,/code/src/game_iw9/bgame/bg_player_collision.cpp,PM_ResolveCharacterCollision,Production,Not Exploitable,,2026-01-12,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,Various
31310,Out-of-bounds access,High,12/18/25,Critical,Other,/code/src/snd/snd.cpp,SND_InterruptibleFireSound_GenerateHash,Production,False Positive,,2026-01-12,true,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,283
31311,Out-of-bounds access,High,12/18/25,Critical,Other,/code/src/snd/snd.cpp,SND_InterruptibleFireSound_Reset,Production,False Positive,,2026-01-12,true,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,295
31312,Out-of-bounds access,High,12/18/25,Critical,Other,/code/src/gfx/r_gpu_pipeline.cpp,R_GP_ProcessDynSurfs,Production,Not Exploitable,,2026-01-12,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,3423
31313,Out-of-bounds access,High,12/18/25,Critical,Other,/code/src/snd/snd.cpp,SND_InterruptibleFireSound_GenerateHash,Production,False Positive,,2026-01-12,true,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,279
31314,Out-of-bounds access,High,12/18/25,Critical,Other,/code/src/snd/snd.cpp,SND_InterruptibleFireSound_GenerateHash,Production,False Positive,,2026-01-12,true,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,282
31315,Out-of-bounds access,High,12/18/25,Critical,Other,/code/src/game_iw9/cgame/cg_antilag.cpp,CgAntilag_AddGameplayRelevantMover,Production,Suspicious,,2026-01-12,true,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,579
31316,Out-of-bounds access,High,12/18/25,Critical,Other,/code/src/game_iw9/bgame/bg_player_collision.cpp,PM_GetCharacterCollisionType,Production,Suspicious,,2026-01-12,true,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,1465
31317,Out-of-bounds access,High,12/18/25,Critical,Other,/code/src/gfx/r_marks.cpp,R_MarkFragments_GatherBoneInfoForViewModelBlood,Production,False Positive,,2026-01-12,true,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,Various
31318,Out-of-bounds access,High,12/18/25,Critical,Other,/code/src/game_iw9/bgame/bg_weapons.cpp,PM_Weapon_ProcessHand,Production,Suspicious,,2026-01-12,true,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,30382
31321,Destination buffer too small,High,12/18/25,Critical,Other,/code/src/online/online_archive_replay_playback.cpp,ParseStringArg,Production,False Positive,,2026-01-12,true_verified_corrected,BUFFER_SIZE,120,Absent,Various,ATVI-CoD-trunk,4515
31322,Out-of-bounds access,High,12/18/25,Critical,Other,/code/src/snd/snd.cpp,SND_InterruptibleFireSound_GenerateHash,Production,False Positive,,2026-01-12,true,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,281
31323,Out-of-bounds access,High,01/04/26,Critical,Other,/code/src/game_iw9/bgame/bg_context_mount_edges.cpp,PM_ContextMount_FindMountEdge_Initial,Production,False Positive,,2026-01-12,true,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,3134
31340,Out-of-bounds access,High,01/13/26,Critical,Other,/code/src/game_iw9/bgame/bg_targetassist_internal.h,EvaluateTargetVisibilityInternal,Production,False Positive,,2026-01-13,true,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,Various
31341,Out-of-bounds access,High,01/13/26,Critical,Other,/code/src/physics/Private/Core/G_PhysicsCharacterProxy.cpp,operator (),Production,Suspicious,,2026-01-13,true,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,2702
31342,Out-of-bounds access,High,01/13/26,Critical,Other,/code/src/xanim/nodes/xanimnode_ik_shadow_wm.cpp,XAnimNode_IKShadowWM_Calc,Production,False Positive,,2026-01-13,true,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,Various
31343,Out-of-bounds access,High,01/13/26,Critical,Other,/code/src/xanim/nodes/xanimnode_ik_shadow.cpp,XAnimNode_IKShadow_Calc,Production,False Positive,,2026-01-13,true,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,Various
31344,Out-of-bounds write,High,01/13/26,Critical,Other,/code/src/game_iw9/cgame/cg_ballistic_detection.cpp,CG_BallisticDetection_AddTracer,Production,Suspicious,,2026-01-13,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,89
31345,Out-of-bounds read,High,01/13/26,Critical,Other,/code/src/game_iw9/bgame/bg_lwagent_wander.cpp,Wander_IncrementAction,Production,False Positive,,2026-01-13,false,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,537
31348,Out-of-bounds write,High,01/21/26,None,Other,/code/src/gfx/r_lightmap_atlas.cpp,AllocLightmap,Production,Not Exploitable,revisit,2025-03-03,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,2533
31349,Out-of-bounds access,High,01/21/26,None,Other,/code/src/gfx/r_universe.cpp,R_Universe_SetVolumetricsCullOutDistance,Production,Not Exploitable,revisit,2025-03-03,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,6812
31350,Out-of-bounds access,High,01/21/26,None,Other,/code/src/game_iw9/bgame/bg_player_collision.cpp,PM_playerTrace,Production,Not Exploitable,revisit,2025-03-03,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,6767
31351,Out-of-bounds write,High,01/21/26,None,Other,/code/src/gfx/r_lightgrid_volumes_atlas.cpp,AllocLGVBlock,Production,Not Exploitable,revisit,2025-03-03,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,2151
31352,Out-of-bounds read,High,01/21/26,None,Other,/code/src/gfx/r_nlg_atlas.cpp,AddLightGrid,Production,Not Exploitable,revisit,2025-03-03,false,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,3393
31353,Out-of-bounds access,High,01/21/26,None,Other,/code/src/gfx/r_universe.cpp,R_Universe_MergeWorldLightGrids,Production,Not Exploitable,revisit,2025-03-03,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,4649
31354,Out-of-bounds access,High,01/21/26,None,Other,/code/src/game_iw9/bgame/bg_player_collision.cpp,BG_Poise_PlayerCollisionDamage,Production,Not Exploitable,revisit,2025-03-03,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,404
31355,Out-of-bounds access,High,01/21/26,None,Other,/code/src/gfx/r_universe.cpp,R_Universe_MergeWorldVolumetrics,Production,Not Exploitable,revisit,2025-03-03,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,6785
31356,Out-of-bounds read,High,01/21/26,None,Other,/code/src/gfx/r_weather_grid_volumes.cpp,R_WGV_DObjGetBasePoseMatrix,Production,Not Exploitable,revisit,2025-03-03,false,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,1522
31357,Out-of-bounds access,High,01/21/26,None,Other,/code/src/gfx/r_lightgrid_volumes_atlas.cpp,AddLGVBlock,Production,Not Exploitable,revisit,2025-03-03,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,Various
31358,Out-of-bounds read,High,01/21/26,None,Other,/code/src/gfx/r_lightgrid_volumes_atlas.cpp,AddLGVBlock,Production,Not Exploitable,revisit,2025-03-03,false,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,Various
31359,Out-of-bounds write,High,01/21/26,None,Other,/code/src/gfx/r_nlg_atlas.cpp,AddLightGrid,Production,Not Exploitable,revisit,2025-03-03,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,3374
31360,Out-of-bounds access,High,02/03/26,None,Other,/code/src/gfx/taskgraph/tasks/r_tgt_shallow_water_dynamics.h,R_TGS_ShallowWater,Production,Not Exploitable,revisit,2025-03-03,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,571
31361,Buffer not null terminated,High,02/03/26,None,Other,/code/src/online/online_archive_replay_playback.cpp,Online_ArchiveReplayPlayback_Setup,Production,Not Exploitable,revisit,2025-03-03,false,BUFFER_SIZE,170,Absent,Quality,ATVI-CoD-trunk,1419
31362,Out-of-bounds access,High,02/03/26,None,Other,/code/src/game_shared/cgame/ClientModel/CG_ClientModel_Stem.cpp,CG_ClientModelStem_UpdateClientModel,Production,Not Exploitable,revisit,2025-03-03,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,1074
31363,Out-of-bounds access,High,02/03/26,None,Other,/code/src/game_iw9/game_sp/g_combat_sp.cpp,G_CombatSP_Damage_Internal,Production,Not Exploitable,revisit,2025-03-03,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,1326
31378,Out-of-bounds access,High,02/11/26,None,Other,/code/src/game_shared/cgame/ragdoll/cg_ragdoll_impaleconstraint.cpp,CG_Ragdoll_ImpaleConstraint_BreakableConstraintHandler,Production,Not Exploitable,revisit,2025-03-03,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,Various
31379,Illegal address computation,High,02/11/26,None,Other,/code/src/game_iw9/game/ai/ai_behavior_sequencer.cpp,ProcessTokenTransfersForTransitionRecursive,Production,Not Exploitable,revisit,2025-03-03,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,3549
31380,Out-of-bounds access,High,02/11/26,None,Other,/code/src/game_iw9/playerspawn/g_scr_playerspawn.cpp,GScr_PlayerSpawn_GetBestSpawnpoint,Production,Not Exploitable,revisit,2025-03-03,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,1376
31381,Out-of-bounds access,High,02/11/26,None,Other,/code/src/game_iw9/game/ai/tactical_graph.cpp,TacGraph_Unclaim,Production,Not Exploitable,revisit,2025-03-03,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,2490
31382,Out-of-bounds read,High,02/11/26,None,Other,/code/src/script/scr_context.h,ScrContext_GetNextContext,Production,Not Exploitable,revisit,2025-03-03,false,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,344
31384,Out-of-bounds access,High,02/11/26,None,Other,/code/src/game_shared/cgame/ragdoll/cg_ragdoll_impaleconstraint.cpp,CG_Ragdoll_ImpaleConstraint_CalculateInitialConstraintTransform,Production,Not Exploitable,revisit,2025-03-03,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,428
31385,Out-of-bounds access,High,02/18/26,None,Other,/code/external/FreeType/freetype-2.14.1/src/base/ftstroke.c,ft_stroke_border_moveto,Unknown,Unclassified,,,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,605
31386,Out-of-bounds access,High,02/18/26,None,Other,/code/src/game_iw9/game/ai/ai_squad_manager.cpp,UpdateUnjoins,Production,Not Exploitable,revisit,2025-03-03,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,Various
31387,Out-of-bounds access,High,02/18/26,None,Other,/code/src/online/private_match.cpp,MarkTeamNameFiltered,Production,Not Exploitable,revisit,2025-03-03,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,922
31388,Out-of-bounds access,High,02/18/26,None,Other,/code/external/FreeType/freetype-2.14.1/src/base/ftstroke.c,ft_stroke_border_moveto,Unknown,Unclassified,,,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,605
31389,Out-of-bounds access,High,02/18/26,None,Other,/code/src/gfx/r_world_aabb_tree.cpp,R_AddAabbTreeSurfacesInFrustum,Production,Not Exploitable,revisit,2025-03-03,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,698
31390,Out-of-bounds read,High,02/18/26,None,Other,/code/external/FreeType/freetype-2.14.1/src/autofit/afglobal.c,af_face_globals_compute_style_coverage,Unknown,Unclassified,,,false,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,254
31391,Out-of-bounds access,High,02/18/26,None,Other,/code/src/gfx/r_dpvs_static.cpp,R_Dpvs_QueueStaticVisibilityCmdsForSceneView,Production,Not Exploitable,revisit,2025-03-03,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,292
31392,Out-of-bounds access,High,02/18/26,None,Other,/code/src/gfx/r_universe.cpp,R_Universe_FixupWorldDpvsDataForSeparate,Production,Not Exploitable,revisit,2025-03-03,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,6105
31394,Out-of-bounds access,High,02/18/26,None,Other,/code/src/gfx/r_universe.cpp,R_Universe_FixupWorldDpvsDataForMerge,Production,Not Exploitable,revisit,2025-03-03,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,Various
31412,Out-of-bounds read,High,02/25/26,None,Other,/code/common/libs/MathCore/MathCore/math_spline.cpp,GetEndPoint,Production,Not Exploitable,revisit,2025-03-03,false,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,319
31420,Out-of-bounds access,High,02/25/26,None,Other,/code/src/game_iw9/game/ai/ai_behavior_tokens.cpp,AI_BehaviorTokenShouldThrowGrenade,Production,Not Exploitable,revisit,2025-03-03,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,869
31421,Out-of-bounds access,High,03/04/26,None,Other,/code/src/effectscore/fx_dismemberment.cpp,Dismemberment_FindDismembermentBoneTag,Unknown,Unclassified,,,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,415
31422,Out-of-bounds write,High,03/04/26,None,Other,/code/src/database/db_find.cpp,DB_AssetQuery_Push,Unknown,Unclassified,,,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,1987
31423,Out-of-bounds access,High,03/04/26,None,Other,/code/src/effectscore/fx_dismemberment.cpp,Dismemberment_FindDismembermentBoneTag,Unknown,Unclassified,,,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,422
31424,Out-of-bounds access,High,03/04/26,None,Other,/code/src/snd/snd.cpp,SND_FinishPASpeakersPrePostUpdate,Unknown,Unclassified,,,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,920
31425,Out-of-bounds read,High,03/04/26,None,Other,/code/src/database/db_find.cpp,DB_AssetQuery_HandleComError,Unknown,Unclassified,,,false,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,2046
31426,Out-of-bounds write,High,03/04/26,None,Other,/code/src/database/db_find.cpp,DB_AssetQuery_Pop,Unknown,Unclassified,,,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,2000
